Troop,Date,OBS,Avoider,Infant ID Avoider,Type of Avoid,Avoided,Infant ID Avoided,Notes,Entered By,Column1
NMU,2019-10-04,FRM,MV,,sg,ML,,,CK,
NMU,2019-10-04,FRM,KQ,,agg1,YR,,,CK,
NMU,2019-10-04,FRM,YL,,s,YR,,,CK,
NMU,2019-10-04,FRM,VP,,agg2,PG,,,CK,
NMU,2019-10-04,FRM,EV,,agg2,IQ,,,CK,
NMU,2019-10-04,FRM,JP2,,agg3,PG,,,CK,
NMU,2019-10-04,FRM,JR,,s,YV,,,CK,
NMU,2019-10-04,FRM,KS,,agg1,HJ,,,CK,
NMU,2019-10-04,FRM,JR,,agg3,VI,,,CK,
NMU,2019-10-04,FRM,TL,,sg,VI,,,CK,
NMU,2019-10-04,FRM,AL,,agg2,TE,,,CK,
NMU,2019-10-04,JPK,AF,AH2,agg1,CA,,,CK,
NMU,2019-10-04,JPK,CC,,agg2,FP,,,CK,
NMU,2019-10-04,JPK,CA,,agg1,HJ,,,CK,
NMU,2019-10-04,JPK,VI,,agg1,CA,,,CK,
NMU,2019-10-04,JPK,IE,,agg2,CA,,,CK,
NMU,2019-10-04,JPK,IR,,agg1,CA,,,CK,
NMU,2019-10-04,JPK,CA,,agg1,YE,,,CK,
NMU,2019-10-04,JPK,BM,,agg3,TU,,,CK,
NMU,2019-10-04,JPK,YI,,agg2,IR,,,CK,
NMU,2019-10-04,JPK,EQ,,agg1,WQ,,,CK,
NMU,2019-10-04,JPK,FF,,agg3,GV,,,CK,
NMU,2019-10-04,JPK,BM,,hd2,FP,,,CK,
NMU,2019-10-04,JPK,FP,,agg2,CW,,,CK,
NMU,2019-10-04,JPK,BH,,hd2,HC,,,CK,
NMU,2019-10-04,JPK,BH,,agg1,HC,,,CK,
NMU,2019-10-04,JPK,HS,,agG1,YU,,,CK,
NMU,2019-10-04,JPK,TU2,,agg3,FF,,,CK,
NMU,2019-10-04,JPK,TL,CY2,s,HL,,,CK,
NMU,2019-10-04,JPK,PQ,,agg1,QS,,,CK,
NMU,2019-10-04,JPK,CR,CR2,agg1,SR,,,CK,
NMU,2019-10-04,JPK,TW,,agg2,JL,,,CK,
NMU,2019-10-04,JPK,TU,CA2,agg2,"IA2,RU,LT",,Polyadic,CK,
NMU,2019-10-04,JPK,TU,CA2,agg2,YU,,,CK,
NMU,2019-10-04,JPK,PY,,agg1,TU,CA2,,CK,
NMU,2019-10-04,BLM,EV,,agg2,PG,,,CK,
NMU,2019-10-04,BLM,VP,,agg1,PG,,,CK,
NMU,2019-10-04,BLM,LW,,agg2,OI,,,CK,
NMU,2019-10-04,BLM,TS2,,fd,IW,,,CK,
NMU,2019-10-04,BLM,JR,,agg2,IF,,,CK,
NMU,2019-10-04,BLM,FG,,agg2,JV,,,CK,
NMU,2019-10-04,BLM,MR,,fd,KQ,,,CK,
NMU,2019-10-04,BLM,IF,,agg2,SR,,,CK,
NMU,2019-10-04,BLM,JM,,hd1,HC,,,CK,
NMU,2019-10-04,BLM,TL,CY2,agg2,IF,,,CK,
NMU,2019-10-04,BLM,QE,QA,agg2,JR,,,CK,
NMU,2019-10-04,BLM,IF,,hd1,YE,,,CK,
NMU,2019-10-04,BLM,MZ,MI2,s,IF,,,CK,
NMU,2019-10-05,FRM,MV,JB2,s,PY,,,CK,
NMU,2019-10-05,FRM,JM,,agg3,QE,,,CK,
NMU,2019-10-05,FRM,JM,,agg1,KC,,,CK,
NMU,2019-10-05,FRM,JM,,agg2,ZI,,,CK,
NMU,2019-10-05,FRM,BQ,,sg,PY,,,CK,
NMU,2019-10-05,FRM,YU,,agg2,HS,,,CK,
NMU,2019-10-05,FRM,VI,,s,YV,,,CK,
NMU,2019-10-05,FRM,DU,DT2,s,YL,,,CK,
NMU,2019-10-05,FRM,HS,,agg3,WR,,,CK,
NMU,2019-10-05,BLM,FF,,agg2,HS,,,CK,
NMU,2019-10-05,BLM,QJ,,agg3,YE,,,CK,
NMU,2019-10-05,BLM,HC,,agg2,YL,,,CK,
NMU,2019-10-05,BLM,FG,,agg2,KQ,,,CK,
NMU,2019-10-05,BLM,TW,,agg2,IF,,,CK,
NMU,2019-10-05,BLM,QE,QA,sg,BH,,,CK,
NMU,2019-10-07,FRM,WY,,agg2,HS,,,CK,
NMU,2019-10-07,FRM,SR,,agg2,PB,,,CK,
NMU,2019-10-07,FRM,SR,,agg2,HD,,,CK,
NMU,2019-10-07,FRM,NW,,s,YL,,,CK,
NMU,2019-10-07,FRM,EZ,,agg2,HC,,,CK,
NMU,2019-10-07,FRM,YA,,agg3,HC,,,CK,
NMU,2019-10-07,FRM,GV,,agg1,FD,,,CK,
NMU,2019-10-07,FRM,HC,,agg2,"EZ,YA",,Polyadic,CK,
NMU,2019-10-07,FRM,MS2,,s,YL,,,CK,
NMU,2019-10-07,FRM,WY,,agG2,WR,,,CK,
NMU,2019-10-07,FRM,JV,,agg3,IE,,,CK,
NMU,2019-10-07,JPK,FO,,agg3,UM,,,CK,
NMU,2019-10-07,JPK,IR,,s,WQ,,,CK,
NMU,2019-10-07,BLM,TE,,agg2,GV,,,CK,
NMU,2019-10-07,BLM,LQ,,fd,BZ,,,CK,
NMU,2019-10-07,BLM,EZ,,agg2,HC,,,CK,
NMU,2019-10-07,BLM,YA,,agg3,HC,,,CK,
NMU,2019-10-07,BLM,LQ,,agg3,PY,,,CK,
NMU,2019-10-07,BLM,FG,,fd,JR,,,CK,
NMU,2019-10-07,BLM,IW,,agg2,TU,,,CK,
NMU,2019-10-07,BLM,JA female,,hd1,FP,,,CK,
NMU,2019-10-07,BLM,IF,,agg2,KQ,,,CK,
NMU,2019-10-07,BLM,VI,,agg2,PB,,,CK,
NMU,2019-10-07,BLM,JV,,s,PB,,,CK,
NMU,2019-10-07,BLM,TO,,agg2,HL,,,CK,
NMU,2019-10-07,BLM,TE,,hd1,OI,,,CK,
NMU,2019-10-07,BLM,FG,,agg2,CQ,,,CK,
NMU,2019-10-07,BLM,MV,JB2,s,HA,,,CK,
NMU,2019-10-07,BLM,FF,,agg2,PB,,,CK,
NMU,2019-10-07,BLM,JR,,hd2,NW,,,CK,
NMU,2019-10-07,BLM,WC,,s,YR,,,CK,
NMU,2019-10-07,BLM,MR,,sg,IE,,,CK,
NMU,2019-10-08,JPK,VB,,s,YI,,,CK,
NMU,2019-10-08,JPK,LT,,agg3,AL,AV2,,CK,
NMU,2019-10-08,JPK,YU,,agg1,HC,,,CK,
NMU,2019-10-08,BLM,PY,,agg3,PU,,,CK,
NMU,2019-10-08,BLM,IF,,hd2,DG,,,CK,
NMU,2019-10-08,BLM,JM,,agg2,IF,,,CK,
NMU,2019-10-08,BLM,MZ,MI2,s,AF,AH2,,CK,
NMU,2019-10-08,BLM,KQ,,agg2,PB,,,CK,
NMU,2019-10-10,BLM,IW,,agg2,PY,,,CK,
NMU,2019-10-10,BLM,FF,,agg2,PB,,,CK,
NMU,2019-10-10,BLM,JR,,hd2,YI,,,CK,
NMU,2019-10-10,BLM,JM,,fd,HA,,,CK,
NMU,2019-10-10,BLM,ML,,agg2,HA,,,CK,
NMU,2019-10-10,BLM,TO,,agg2,HA,,,CK,
NMU,2019-10-10,BLM,HA,,agg1,WY,,,CK,
NMU,2019-10-10,BLM,KQ,,agg3,PB,,,CK,
NMU,2019-10-10,BLM,PB,,agg2,KQ,,,CK,
NMU,2019-10-10,BLM,PB,,agg2,YV,,,CK,
NMU,2019-10-10,BLM,YV,,agg2,HD,,,CK,
NMU,2019-10-10,BLM,FG,,agg2,IE,,,CK,
NMU,2019-10-10,BLM,SR,,hd2,GV,,,CK,
NMU,2019-10-10,BLM,EV,,hd1,FD,,,CK,
NMU,2019-10-10,BLM,CQ,,agg2,IF,,,CK,
NMU,2019-10-10,BLM,JR,,agg2,PY,,,CK,
NMU,2019-10-10,FRM,MR,,agg3,KQ,,,CK,
NMU,2019-10-10,FRM,QB,,agg1,HL,,,CK,
NMU,2019-10-10,FRM,MV,,agg2,PY,,,CK,
NMU,2019-10-10,FRM,DU,,agG3,MV,,,CK,
NMU,2019-10-10,FRM,LQ,,agG2,QS,,,CK,
NMU,2019-10-10,JPK,BM,,agg3,ZE,,,CK,
NMU,2019-10-10,JPK,TL,CY2,s,HC,,,CK,
NMU,2019-10-10,JPK,YU,,s,HC,,,CK,
NMU,2019-10-10,JPK,LQ,,agg3,IG,VO2,,CK,
NMU,2019-10-10,JPK,MF,,agg2,"KC,SR",,Polyadic,CK,
NMU,2019-10-10,JPK,KC,,agg2,"FG,FU",,Polyadic,CK,
NMU,2019-10-10,JPK,DO,,agg2,HS,,,CK,
NMU,2019-10-10,JPK,DO,,agg3,CA,,,CK,
NMU,2019-10-10,JPK,YA,,agg2,HJ,,,CK,
NMU,2019-10-10,JPK,TO,,agg3,OI,,,CK,
NMU,2019-10-10,JPK,FU,,agg2,OI,,,CK,
NMU,2019-10-10,JPK,QE,QA,agg3,IQ,,,CK,
NMU,2019-10-10,JPK,BH,,agg2,SR,,,CK,
NMU,2019-10-10,JPK,QE,QA,agg1,BH,,,CK,
NMU,2019-10-10,BLM,KQ,,s,PB,,,CK,
NMU,2019-10-11,BLM,ZE,,agg2,PB,,,CK,
NMU,2019-10-11,BLM,IQ,VP,sg,EZ,,,CK,
NMU,2019-10-11,BLM,KJ,,agg2,VM,,,CK,
NMU,2019-10-11,BLM,FG,,agg2,IR,,,CK,
NMU,2019-10-11,BLM,RK,,agg2,PB,,,CK,
NMU,2019-10-11,BLM,IW,,fd,BZ,,,CK,
NMU,2019-10-11,BLM,FG,,agg2,KQ,,,CK,
NMU,2019-10-11,BLM,KJ,,agg3,FG,,,CK,
NMU,2019-10-11,BLM,PY,,hd2,CA,,,CK,
NMU,2019-10-11,BLM,TT,TI2,s,PY,,,CK,
NMU,2019-10-11,FRM,MF,,agg1,WQ,,,CK,
NMU,2019-10-11,FRM,MZ,MI2,s,WQ,,,CK,
NMU,2019-10-11,FRM,CC,,s,WQ,,,CK,
NMU,2019-10-12,JPK,KT,KL2,agg1,CC,,,CK,
NMU,2019-10-12,JPK,SR,,agg2,FD,,,CK,
NMU,2019-10-12,JPK,LT,,agg3,FG,,,CK,
NMU,2019-10-12,JPK,IF,,agg3,IE,,,CK,
NMU,2019-10-12,JPK,IE,,agg3,YU,,,CK,
NMU,2019-10-12,JPK,CW,,agg1,YU,,,CK,
NMU,2019-10-12,JPK,YL,,s,YU,,,CK,
NMU,2019-10-12,JPK,DU,DT2,s,YU,,,CK,
NMU,2019-10-12,JPK,BH,,agg3,HL,,,CK,
NMU,2019-10-12,JPK,DG,,s,HJ,,,CK,
NMU,2019-10-14,BLM,QE,QA,agg2,PB,,,CK,
NMU,2019-10-14,BLM,PY,,agg2,HD,,,CK,
NMU,2019-10-14,BLM,JR,,s,HL,,,CK,
NMU,2019-10-14,BLM,PB,,agg3,HD,,,CK,
NMU,2019-10-14,BLM,DO,,fd,IG,,,CK,
NMU,2019-10-14,BLM,IF,,hd2,DG,,,CK,
NMU,2019-10-14,BLM,TO,,agg2,PB,,,CK,
NMU,2019-10-14,BLM,IG,VO2,agg2,HD,,,CK,
NMU,2019-10-14,BLM,IQ,,agg3,VO,,,CK,
NMU,2019-10-14,BLM,MR,,hd2,CA,,,CK,
NMU,2019-10-14,BLM,HJ,,agg2,DG,,,CK,
NMU,2019-10-14,BLM,TO,,agg2,PB,,,CK,
NMU,2019-10-14,BLM,IG,VO2,agg2,HD,,,CK,
NMU,2019-10-14,BLM,IQ,,agg3,VO,,,CK,
NMU,2019-10-14,BLM,DU,DT2,s,AL,,,CK,
NMU,2019-10-14,BLM,MR,,hd2,CA,,,CK,
NMU,2019-10-14,BLM,HJ,,agg2,DG,,,CK,
NMU,2019-10-14,BLM,KQ,,agg2,DG,,,CK,
NMU,2019-10-14,BLM,CF,,agg2,BZ,,,CK,
NMU,2019-10-14,BLM,DU,DT2,s,AL,,,CK,
NMU,2019-10-14,FRM,CA,,agg2,YI,,,CK,
NMU,2019-10-14,FRM,VI,,agG1,VO,,,CK,
NMU,2019-10-14,FRM,PY,,agg2,HD,,,CK,
NMU,2019-10-14,FRM,YI,,s,HD,,,CK,
NMU,2019-10-14,FRM,HJ,,s,HD,,,CK,
NMU,2019-10-14,FRM,HD,,agG2,DG,,,CK,
NMU,2019-10-14,FRM,PB,,agg3,HD,,,CK,
NMU,2019-10-14,FRM,IQ,,agG3,VI,,,CK,
NMU,2019-10-14,FRM,HJ,,agG3,DG,,,CK,
NMU,2019-10-14,FRM,MR,,hd2,CA,,,CK,
NMU,2019-10-14,FRM,KQ,,agg2,DG,,,CK,
NMU,2019-10-14,FRM,CF,,agG2,BZ,,,CK,
NMU,2019-10-14,JPK,ca,,agg1,YU,,,CK,
NMU,2019-10-14,JPK,IE,,agg2,EZ,,,CK,
NMU,2019-10-14,JPK,HD,,agg1,DG,,,CK,
NMU,2019-10-14,JPK,EZ,,agg2,YU,,,CK,
NMU,2019-10-14,JPK,IE,,agg1,DG,,,CK,
NMU,2019-10-14,JPK,CC,,agg2,HC,,,CK,
NMU,2019-10-14,JPK,KQ,,agg1,YU,,,CK,
NMU,2019-10-15,BLM,SR,,agg2,PY,,,CK,
NMU,2019-10-15,BLM,AL2,,agg3,MF,,,CK,
NMU,2019-10-15,BLM,EZ,,agg2,YI,,,CK,
NMU,2019-10-15,BLM,DO,,agg3,AL,,,CK,
NMU,2019-10-15,BLM,FP,,mob,Troop,,,CK,
NMU,2019-10-15,BLM,CQ,,agg3,QI,,,CK,
NMU,2019-10-15,BLM,JP2,,agg2,QI,,,CK,
NMU,2019-10-15,BLM,FG,,agg2,LQ,,,CK,
NMU,2019-10-15,BLM,PY,,hd2,CA,,,CK,
NMU,2019-10-15,BLM,TL,CY2,s,FP,,,CK,
NMU,2019-10-15,BLM,FU,,agg2,PM,,,CK,
NMU,2019-10-15,BLM,MZ,MI2,agg2,IF,,,CK,
NMU,2019-10-15,BLM,MR,,s,IQ,,,CK,
NMU,2019-10-15,BLM,QB,,fd,TU,,,CK,
NMU,2019-10-15,BLM,IE,,agg2,KQ,,,CK,
NMU,2019-10-15,BLM,BH,,hd2,EQ,,,CK,
NMU,2019-10-15,BLM,JR,,agg2,TE,,,CK,
NMU,2019-10-15,BLM,DU,DT2,s,PY,,,CK,
NMU,2019-10-15,BLM,FF,,hd2,HD,,,CK,
NMU,2019-10-15,BLM,KQ,,agg2,PB,,,CK,
NMU,2019-10-15,BLM,CF,,fd,IQ,,,CK,
NMU,2019-10-15,BLM,IR,,s,YI,,,CK,
NMU,2019-10-15,FRM,GV,,agg2,HC,,,CK,
NMU,2019-10-15,FRM,EQ,,agg2,WR,,,CK,
NMU,2019-10-15,FRM,HS,,s,WR,,,CK,
NMU,2019-10-15,FRM,LT,,agg2,VI,,,CK,
NMU,2019-10-15,FRM,IE,,agg1,HS,,,CK,
NMU,2019-10-15,FRM,YL,,agG1,HC,,,CK,
NMU,2019-10-15,FRM,PQ,,s,WR,,,CK,
NMU,2019-10-15,FRM,LW,,s,WR,,,CK,
NMU,2019-10-15,FRM,CQ,,s,WR,,,CK,
NMU,2019-10-15,FRM,MZ,MI2,s,WR,,,CK,
NMU,2019-10-15,FRM,NW,,agg1,EQ,,,CK,
NMU,2019-10-15,FRM,DU,DT2,s,HA,,,CK,
NMU,2019-10-15,FRM,LW,,s,HD,,,CK,
NMU,2019-10-15,FRM,SR,,hd2,HD,,,CK,
NMU,2019-10-15,FRM,IE,,agg1,PU,,,CK,
NMU,2019-10-15,FRM,GV,,agg2,HC,,,CK,
NMU,2019-10-15,JPK,MD2,,s,WQ,,,CK,
NMU,2019-10-15,JPK,DU,DT2,s,MR,,,CK,
NMU,2019-10-15,JPK,YL,,agg3,EZ,,,CK,
NMU,2019-10-15,JPK,IR,,s,ZI,,,CK,
NMU,2019-10-15,JPK,YV,,agg1,PB,CR2,,CK,
NMU,2019-10-15,JPK,KQ,,agg2,WY,,,CK,
NMU,2019-10-16,BLM,IQ,,c,PY,,,CK,
NMU,2019-10-16,BLM,VI,,agg3,BZ,,,CK,
NMU,2019-10-16,BLM,BZ,,agg2,VB,,,CK,
NMU,2019-10-16,BLM,ZE,,agg3,QS,,,CK,
NMU,2019-10-16,BLM,YL,,agg2,WR,,,CK,
NMU,2019-10-16,BLM,GY,,agg2,YI,,,CK,
NMU,2019-10-16,BLM,AN2,,agg3,KQ,,,CK,
NMU,2019-10-16,BLM,EZ,,agg2,YE,,,CK,
NMU,2019-10-16,BLM,PB,,agg2,EZ,,,CK,
NMU,2019-10-16,BLM,PF,,agg2,IW,,,CK,
NMU,2019-10-16,BLM,FG,,agg2,YE,,,CK,
NMU,2019-10-16,BLM,JL,,agG2,IQ,,,CK,
NMU,2019-10-16,BLM,FU,,agg2,HC,,,CK,
NMU,2019-10-16,BLM,MZ,MI2,agg2,PY,,,CK,
NMU,2019-10-16,BLM,II,,agg2,TU,,,CK,
NMU,2019-10-16,BLM,EY,,agg2,IE,,,CK,
NMU,2019-10-16,BLM,CC,,agg2,JR,,,CK,
NMU,2019-10-16,BLM,DU,DT2,fd,HA,PJ,,CK,
NMU,2019-10-16,BLM,FG,,agg2,LQ,,,CK,
NMU,2019-10-16,BLM,AF,AF2,fd,JR,,,CK,
NMU,2019-10-16,BLM,HJ,,agg1,DG,,,CK,
NMU,2019-10-16,FRM,FF,,agg3,DC,,,CK,
NMU,2019-10-16,FRM,TW,,agg3,DC,,,CK,
NMU,2019-10-16,FRM,TW,,agg3,JL,,,CK,
NMU,2019-10-16,FRM,KQ,,agg2,GV,,,CK,
NMU,2019-10-16,FRM,HJ,,s,FP,,,CK,
NMU,2019-10-16,FRM,EX,,agg1,DS,,,CK,
NMU,2019-10-16,FRM,AN2,,agg3,KQ,,,CK,
NMU,2019-10-16,FRM,YL,,agG3,GV,,,CK,
NMU,2019-10-16,FRM,GV,,agg2,WR,,,CK,
NMU,2019-10-16,JPK,IR,,agg3,HD,,,CK,
NMU,2019-10-16,JPK,EZ,,agg2,HD,,,CK,
NMU,2019-10-16,JPK,"IR,EZ",,agg2,HD,,Polyadic,CK,
NMU,2019-10-16,JPK,DG,,agg1,GV,,,CK,
NMU,2019-10-16,JPK,YU,,agg1,"YV,WR",,Polyadic,CK,
NMU,2019-10-16,JPK,DC,,s,"YV,PY",,Polyadic,CK,
NMU,2019-10-16,JPK,QE ,QA,s,SR,,,CK,
NMU,2019-10-16,JPK,PU,,agg1,DG,,,CK,
NMU,2019-10-16,JPK,DG,,agg1,YI,,,CK,
NMU,2019-10-17,BLM,VI,,agg2,QS,,,CK,
NMU,2019-10-17,BLM,MF,,hd2,HC,,,CK,
NMU,2019-10-17,BLM,QB,,fd,IF,,,CK,
NMU,2019-10-17,BLM,FG,,agg2,JR,,,CK,
NMU,2019-10-17,BLM,II,,fd,IF,,,CK,
NMU,2019-10-17,BLM,BH,,hd2,HS,,,CK,
NMU,2019-10-17,BLM,MR,,agg2,FF,,,CK,
NMU,2019-10-17,BLM,"LH,JV",,agg1,BH,,Polyadic,CK,
NMU,2019-10-17,BLM,BH,,agg3,HS,,,CK,
NMU,2019-10-17,BLM,PY,,agg1,YI,,,CK,
NMU,2019-10-17,BLM,QB,,agg2,KS,,,CK,
NMU,2019-10-17,BLM,FF,,fd,DC,,,CK,
NMU,2019-10-17,BLM,EY,,agg2,IF,,,CK,
NMU,2019-10-17,BLM,JM,,sg,HL,,,CK,
NMU,2019-10-17,BLM,CF,,fd,IQ,,,CK,
NMU,2019-10-17,BLM,JP2,,agg2,AN2,,,CK,
NMU,2019-10-17,FRM,VI,,agg3,QS,,,CK,
NMU,2019-10-17,FRM,FP,,agg1,YV,,,CK,
NMU,2019-10-17,FRM,KQ,,agG2,YI,,,CK,
NMU,2019-10-17,FRM,PU,,agG1,YI,,,CK,
NMU,2019-10-17,FRM,QE,QA,s,FF,,,CK,
NMU,2019-10-17,FRM,TW,,agg3,HS,,,CK,
NMU,2019-10-17,FRM,BH,,agg1,"JV,LH",,Polyadic,CK,
NMU,2019-10-17,FRM,TT,,sg,HC,,,CK,
NMU,2019-10-17,FRM,KQ,,s,YU,,,CK,
NMU,2019-10-17,FRM,KQ,,agg2,IR,,,CK,
NMU,2019-10-17,FRM,JP2,,agG2,JL,,,CK,
NMU,2019-10-17,FRM,IG,,s,WY,,,CK,
NMU,2019-10-17,FRM,TU,,fd,WY,,,CK,
NMU,2019-10-17,JPK,HJ,,agg3,EZ,,,CK,
NMU,2019-10-17,JPK,YE,,agg1,EQ,,,CK,
NMU,2019-10-17,JPK,HJ,,agg1,YU,,,CK,
NMU,2019-10-17,JPK,IG,,agg1,HA,PJ,,CK,
NMU,2019-10-17,JPK,BH,,hd1,HS,,,CK,
NMU,2019-10-17,JPK,BH,,agg3,IG,,,CK,
NMU,2019-10-17,JPK,PU,,agg3,HC,,,CK,
NMU,2019-10-18,BLM,BH,,hd1,WC,,,CK,
NMU,2019-10-18,BLM,JM,,agg2,JR,,,CK,
NMU,2019-10-18,BLM,KQ,,agg2,VB,,,CK,
NMU,2019-10-18,BLM,FF,,agg2,PB,,,CK,
NMU,2019-10-18,BLM,QE,QA,s,SR,,,CK,
NMU,2019-10-18,BLM,MF,,hd1,CA,,,CK,
NMU,2019-10-18,BLM,FF,,agg2,TU,,,CK,
NMU,2019-10-18,BLM,BH,,hd1,HS,,,CK,
NMU,2019-10-18,FRM,YA,,agg1,DG,,,CK,
NMU,2019-10-18,FRM,HC,,agg1,YU,,,CK,
NMU,2019-10-18,FRM,EY,,s,PY,,,CK,
NMU,2019-10-18,FRM,DU,DT2,s,PY,,,CK,
NMU,2019-10-18,FRM,DO,,agg2,KQ,,,CK,
NMU,2019-10-18,JPK,BH,,agg3,IG,VO2,,CK,
NMU,2019-10-18,JPK,DG,,agg2,HJ,,,CK,
NMU,2019-10-19,BLM,TE,,hd2,OI,,,CK,
NMU,2019-10-19,BLM,AL,AN2,s,HA,PJ,,CK,
NMU,2019-10-19,BLM,HC,,agg2,YU,,,CK,
NMU,2019-10-19,BLM,LQ,,agg3,VI,,,CK,
NMU,2019-10-19,BLM,FG,,agg2,IF,,,CK,
NMU,2019-10-19,BLM,PG,,agg2,KQ,,,CK,
NMU,2019-10-19,BLM,II,,agg2,VO,,,CK,
NMU,2019-10-19,BLM,AF,AH2,s,HL,,,CK,
NMU,2019-10-19,BLM,FG,,fd,TW,,,CK,
NMU,2019-10-19,BLM,TO,,hd2,WQ,,,CK,
NMU,2019-10-19,BLM,DU,DT2,s,FF,,,CK,
NMU,2019-10-19,BLM,KQ,,agg2,YU,,,CK,
NMU,2019-10-19,BLM,FF,,agg2,SR,,,CK,
NMU,2019-10-19,FRM,ME,MI2,s,DS,,,CK,
NMU,2019-10-19,FRM,TE,,agg2,OI,,,CK,
NMU,2019-10-19,FRM,FO,,sg,LH,,,CK,
NMU,2019-10-19,FRM,DS2,,agg2,TE,,,CK,
NMU,2019-10-19,JPK,DG,,agg1,WY,,,CK,
NMU,2019-10-19,JPK,TO,,agg3,EZ,,,CK,
NMU,2019-10-19,JPK,GV,,agg2,EZ,,,CK,
NMU,2019-10-19,JPK,HC,,agg3,YU,,,CK,
NMU,2019-10-19,JPK,LQ,,agg3,VI,,,CK,
NMU,2019-10-22,JPK,YU,,chase not trying to catch,YL,,,CK,
NMU,2019-10-22,BLM,YU,,agg2,YL,,,CK,
NMU,2019-10-22,BLM,DZI,,s,TW,,,CK,
NMU,2019-10-22,BLM,IE,,agg2,BZ,,,CK,
NMU,2019-10-22,BLM,BZ,,agg2,PU,,,CK,
NMU,2019-10-22,BLM,BZ,,agg2,HS,,,CK,
NMU,2019-10-22,BLM,WC,,agg1,YR,,,CK,
NMU,2019-10-22,BLM,IG,VO2,agg3,YR,,,CK,
NMU,2019-10-22,BLM,YU,,agg1,HC,,,CK,
NMU,2019-10-22,BLM,FF,,fg2,PB,,,CK,
NMU,2019-10-22,BLM,EA,,s,AL,AV2,,CK,
NMU,2019-10-22,BLM,TU,,s,IY,,,CK,
NMU,2019-10-22,BLM,DU,DT2,s,AF,AH2,,CK,
NMU,2019-10-22,FRM,YU,,agg2,HD,,,CK,
NMU,2019-10-22,FRM,TT,,agg1,YV,,,CK,
NMU,2019-10-22,FRM,QE,QA,s,HA,PJ,,CK,
NMU,2019-10-22,FRM,PU,,agg1,WR,,,CK,
NMU,2019-10-22,FRM,KQ,,s,YR,,,CK,
NMU,2019-10-22,FRM,EY,,agg1,TL,,,CK,
NMU,2019-10-22,FRM,BH,,s,HA,,,CK,
NMU,2019-10-22,FRM,TU,,agG1,TL,,,CK,
NMU,2019-10-22,FRM,DI,,agG2,KQ,,,CK,
NMU,2019-10-22,FRM,YA,,agG1,DG,,,CK,
NMU,2019-10-22,FRM,VI,,agG1,HA,,,CK,
NMU,2019-10-22,FRM,CQ,,agG2,KQ,,,CK,
NMU,2019-10-22,FRM,TE,,hd2,OI,,,CK,
NMU,2019-10-22,FRM,TO,,hd2,WQ,,,CK,
NMU,2019-10-22,FRM,TW,,s,YU,,,CK,
NMU,2019-10-22,JPK,KT,KL2,s,YU,,,CK,
NMU,2019-10-22,JPK,YL,,agg3,YU,,,CK,
NMU,2019-10-22,JPK,YU,,agg3,YL,,,CK,
NMU,2019-10-22,JPK,DU,DT2,agg1,YU,,,CK,
NMU,2019-10-22,JPK,"YL,DU",DT2,agg3,YU,,Polyadic,CK,
NMU,2019-10-22,JPK,IE,,agg3,ZE,,,CK,
NMU,2019-10-22,JPK,ZE,,agg1,PU,,,CK,
NMU,2019-10-22,JPK,ZE,,agg1,PU,,,CK,
NMU,2019-10-22,JPK,ZE,,agg2,"PU,WE,IE",,Polyadic,CK,
NMU,2019-10-22,JPK,BH,,hd1,YV,,,CK,
NMU,2019-10-22,JPK,KJ,,agg2,FD,,,CK,
NMU,2019-10-22,JPK,ZE,,agg3,WR,,,CK,
NMU,2019-10-22,JPK,CA,,mob,EZ,,,CK,
NMU,2019-10-22,JPK,MZ,MI2,agg2,AL,AV2,,CK,
NMU,2019-10-22,JPK,AL,AV2,agg1,TO,,,CK,
NMU,2019-10-22,JPK,WR,,agg2,WR,,,CK,
NMU,2019-10-22,JPK,WR,,agg1,"YL,WY,KQ",,Polyadic,CK,
NMU,2019-10-22,JPK,EQ,,agg2,WR,,,CK,
NMU,2019-10-23,BLM,LQ,,s,RK,,,CK,
NMU,2019-10-23,BLM,MR,,hd2,HD,,,CK,
NMU,2019-10-23,FRM,HJ,,s,IY,,,CK,
NMU,2019-10-23,FRM,LQ,,agg1,RK,,,CK,
NMU,2019-10-23,FRM,LH,,s,WQ,,,CK,
NMU,2019-10-23,FRM,AL,,agg2,PY,,,CK,
NMU,2019-10-23,FRM,DS,,s,LV,,,CK,
NMU,2019-10-23,JPK,KQ,,agg1,YV,,,CK,
NMU,2019-10-23,JPK,VN,,agg3,IQ,,,CK,
NMU,2019-10-23,JPK,VN,,agg3,YI,,,CK,
NMU,2019-10-23,JPK,YI,,agg1,HD,,,CK,
NMU,2019-10-23,JPK,TL,CY2,agg3,UM,,,CK,
NMU,2019-10-23,JPK,AF,AF2,agg3,ED,,,CK,
NMU,2019-10-23,JPK,CR,CR2,agg3,PB,,,CK,
NMU,2019-10-23,JPK,PB,,agg2,HD,,,CK,
NMU,2019-10-23,JPK,CF,,agg2,IQ,,,CK,
NMU,2019-10-23,JPK,IQ,,agg2,TO,,,CK,
NMU,2019-10-23,JPK,KT,KL2,agg2,IQ,,,CK,
NMU,2019-10-25,BLM,JE2,,agg2,HC,,,CK,
NMU,2019-10-25,BLM,DZ,DQ2,s,TE,,,CK,
NMU,2019-10-25,BLM,AL2,,agg2,DO,,,CK,
NMU,2019-10-25,BLM,DO,,agg2,AL,AV2,,CK,
